,radius,theta,value
144,750.0,180.0,0.8933915600121636
145,800.0,180.0,0.8366756145990538
146,850.0,180.0,0.7378576579714188
147,100.0,0.0,0.9990984055611426
148,200.0,0.0,0.997254969774547
149,300.0,0.0,0.9939879531659825
150,400.0,0.0,0.9884694162302226
151,500.0,0.0,0.9785640809394254
152,550.0,0.0,0.9720459455880919
153,600.0,0.0,0.9620126763438913
154,650.0,0.0,0.9482796012350264
155,700.0,0.0,0.9269692698690563
156,750.0,0.0,0.8933915600121636
157,800.0,0.0,0.8366756145990539
158,850.0,0.0,0.7378576579714189
159,848.8034863185343,5.76114241026721,0.8295276268249102
160,828.9842615604767,7.01840510032306,0.868885237001274
161,809.5836311515378,8.336585723159036,0.900983464096277
162,790.6324102432932,9.718720527404736,0.9182715747097203
163,772.1636891299656,11.167849132041972,0.9363281699914017
164,754.212914155908,12.686969403147984,0.9474734292551346
165,728.3413759732971,15.103184860356441,0.9606504031410994
166,696.0323903401265,18.595223841994272,0.9727435428963851
167,666.5536935542275,22.41142426450857,0.9821259738895376
168,640.2963172775975,26.56037309627096,0.9891879395497252
169,617.6712159296422,31.038315028432184,0.9942704246389267
170,599.0900580021585,35.82495138189244,0.9984885100296539
171,584.938350380905,40.88012415919736,1.0022576869178168
172,575.5429257978221,46.142690728330145,1.0053222729673
173,571.1385599535181,51.53278283790677,1.0081607108808863
174,571.840589181913,56.957876997948865,1.010743105681204
175,577.6303954487978,62.32182017864906,1.013140065891048
176,588.3577972603317,67.53475623185743,1.0155820227949186
177,603.7596632667693,72.52150450657969,1.0180025829232389
178,623.4896742683508,77.22661124165491,1.0200983474639571
179,647.1520890724089,81.61559327171751,1.0224432310637837
180,674.3330693378388,85.67307759946338,1.0244833985120962
181,704.6255459140518,89.39912113762837,1.027119597517343
182,737.6462845070384,92.80495813113673,1.0294467985778262
183,773.0457500560235,95.90904398069787,1.0319107894760577
184,810.5123267739975,98.73383120935641,1.035111036916586
185,849.7726411021933,101.30338569808843,1.0390431960094388
186,830.1998817492761,104.82070077001585,1.037151110510089
187,791.9612997752153,107.36898205161788,1.0326006513268877
188,755.5213895419563,110.16751609222177,1.0280971000534898
189,721.1528636827237,113.23841579560364,1.0240580529235834
190,689.1656902144803,116.6013992575965,1.0201706145023035
191,659.9062489236128,120.27113062574215,1.0167381875574688
192,633.7524589275289,124.25364847038307,1.013509995759573
193,611.1031942753773,128.54197140609597,1.0097777328881694
194,592.3605843901782,133.11126440822818,1.006402180135778
195,577.9048562291215,137.9142863146546,1.0028863352586583
196,568.0633739257914,142.8779965365167,0.9991173454457632
197,563.0781329152551,147.9017843235825,0.9952311771989136
198,563.078132915255,152.8563282955011,0.9906619090346303
199,568.0633739257914,157.57923755776412,0.9857451585986289
200,577.9048562291216,161.8595662248158,0.9808819160858948
201,592.3605843901781,165.40253454969763,0.9761578158466042
202,611.1031942753773,167.79820610654525,0.9716045809714886
203,633.752458927529,168.64914721402255,0.9670185752395943
204,659.9062489236128,167.9705254536096,0.9633688558748748
205,689.1656902144805,166.27029472759227,0.9624747685538884
206,721.1528636827237,164.09120568894653,0.9640539025124286
207,755.5213895419565,161.76761894763976,0.9690314002340203
208,791.9612997752155,159.46721196916783,0.9774455373333815
209,830.1998817492763,157.26726535723438,0.9892489405250635
210,803.3957144343541,154.02172094134744,0.9936816013823448
211,753.7005697505377,153.00157036610796,0.9921869617904984
212,704.278676818112,151.83773107558892,0.9922830845966226
213,655.1918736573608,150.498763151001,0.9930684928248128
214,606.5215238556681,148.94380183954524,0.9943261852348564
215,558.3765372948139,147.11898906464447,0.9958376139161921
216,510.9054578002458,144.9523275685936,0.9972212024388112
217,464.31503004576246,142.34624528140063,0.998594535681347
218,418.89919831661456,139.16697344425114,0.9997317519658844
219,375.0848710382679,135.22998924783957,1.0006549104742741
220,333.50384333748286,130.282302713429,1.0015117793881108
221,295.10167310189405,123.98836075925949,1.0021419736482122
222,261.2837773796692,115.94403147992796,1.0023259931583792
223,234.04584611487246,105.78079455755793,1.0024955015339687
224,215.89287795814656,93.4498499057667,1.0022019125141624
225,209.20335162244015,79.62708929313989,1.0020970078435036
226,215.04971707644748,65.74935949230272,1.0015103121200306
227,232.4881721869835,53.28597272347808,1.0003745970620617
228,259.18941048317424,42.97194897033353,0.9996262041987432
229,292.6287438273501,34.79552718771013,0.9983179138614802
230,330.7688676839418,28.398623298704525,0.9963676710269671
231,372.1673505984208,23.37475974302248,0.9941881040802518
232,415.85221026413353,19.3828187145258,0.9910257775166998
233,461.1741705898855,16.16468005289722,0.9877744400324193
234,507.6949885162933,13.531974332589991,0.9826631146701715
235,555.1133379927352,11.348313866598833,0.9775873629100063
236,603.2175938895516,9.514503795952127,0.9699013458757862
237,651.8559227666418,7.957736109306481,0.9586367009312915
238,700.9171516103647,6.624077385117371,0.942946816933131
239,733.8177257471167,5.838639459388182,0.927632209588179
240,766.8495887582401,5.125094166527981,0.9059635842012872
241,799.9964780520099,4.475996845343883,0.8739947579542042
242,833.2446663324562,3.885509704337953,0.8264471766272613
